key,video_id,frame_path,category,video_name,label,binary_label,split,frame_number,original_frame_index,timestamp,video_fps,extraction_fps,width,height,face_detected,num_faces,face_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_source,landmarks,alignment_mode,crop_scale,align_status,crop_status,crop_x1,crop_y1,crop_x2,crop_y2,crop_size,crop_source,aligned_width,aligned_height,aligned_size,align_canvas_width,align_canvas_height,align_canvas_size,affine_matrix,image_format,detect_every_k
original/004/004_frame_00041,original/004,original/004_frame_00041.jpg,original,004,real,1,train,41,205,8.2,25.0,5,1280,720,1,1,0.999682,724,124,857,298,interpolated,"{'left_eye': [818.3748168945314, 195.11904907226562], 'right_eye': [757.7342163085938, 192.98938598632813], 'nose': [784.3072265625001, 230.11711730957035], 'mouth_left': [810.4993530273439, 259.2037322998047], 'mouth_right': [762.9850219726563, 257.2285369873047]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4242453184243866, -1.7866118127832318, 244.7626650897166], [1.7866118127832318, 0.4242453184243866, -1281.9111835233214]]",.jpg,5
original/004/004_frame_00042,original/004,original/004_frame_00042.jpg,original,004,real,1,train,42,210,8.4,25.0,5,1280,720,1,1,0.999682,717,123,848,295,interpolated,"{'left_eye': [804.3351440429688, 191.98973083496094], 'right_eye': [745.9590942382813, 191.9637878417969], 'nose': [769.3894775390625, 227.47454528808595], 'mouth_left': [798.9078247070313, 255.7597595214844], 'mouth_right': [752.8689086914062, 255.51292114257814]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.39926163119911295, -1.8305091703121117, 275.0938091353808], [1.8305091703121117, 0.39926163119911295, -1286.3459247309581]]",.jpg,5
original/004/004_frame_00043,original/004,original/004_frame_00043.jpg,original,004,real,1,train,43,215,8.6,25.0,5,1280,720,1,1,0.999682,709,121,840,293,interpolated,"{'left_eye': [790.2954711914062, 188.86041259765625], 'right_eye': [734.1839721679687, 190.9381896972656], 'nose': [754.471728515625, 224.83197326660155], 'mouth_left': [787.3162963867187, 252.31578674316407], 'mouth_right': [742.7527954101563, 253.79730529785155]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3698696063203185, -1.8668968301346371, 306.2511834571462], [1.8668968301346371, 0.3698696063203185, -1283.099688536377]]",.jpg,5
original/004/004_frame_00044,original/004,original/004_frame_00044.jpg,original,004,real,1,train,44,220,8.8,25.0,5,1280,720,1,1,0.999682,702,120,831,290,interpolated,"{'left_eye': [776.2557983398438, 185.73109436035156], 'right_eye': [722.4088500976562, 189.91259155273437], 'nose': [739.5539794921874, 222.18940124511718], 'mouth_left': [775.7247680664063, 248.87181396484374], 'mouth_right': [732.6366821289062, 252.081689453125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,123,156,229,263,107,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4507435919329992, -0.03400107237521155, -162.19892878984797], [0.03400107237521155, 0.4507435919329992, 91.17058832268754]]",.jpg,5
original/004/004_frame_00045,original/004,original/004_frame_00045.jpg,original,004,real,1,train,45,225,9.0,25.0,5,1280,720,1,1,0.999731,694,118,822,288,detected,"{'left_eye': [762.2161254882812, 182.60177612304688], 'right_eye': [710.6337280273438, 188.88699340820312], 'nose': [724.63623046875, 219.5468292236328], 'mouth_left': [764.1332397460938, 245.42784118652344], 'mouth_right': [722.5205688476562, 250.36607360839844]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,122,152,236,267,115,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4800155100757945, -0.04494688104429123, -175.84045956919846], [0.04494688104429123, 0.4800155100757945, 78.24521653538727]]",.jpg,5
original/004/004_frame_00046,original/004,original/004_frame_00046.jpg,original,004,real,1,train,46,230,9.2,25.0,5,1280,720,1,2,0.999597,702,119,831,290,interpolated,"{'left_eye': [777.7005737304688, 185.53041076660156], 'right_eye': [724.0480468750001, 189.17381896972657], 'nose': [741.7931274414062, 221.83660583496095], 'mouth_left': [776.6300415039063, 248.35457153320314], 'mouth_right': [733.8520263671875, 251.14237365722659]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,2,2,336,336,334,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5274028209088948, -1.103144063386956, 40.052021130479375], [1.103144063386956, 0.5274028209088948, -710.0236830694898]]",.jpg,5
original/004/004_frame_00047,original/004,original/004_frame_00047.jpg,original,004,real,1,train,47,235,9.4,25.0,5,1280,720,1,2,0.999597,709,120,840,291,interpolated,"{'left_eye': [793.1850219726562, 188.45904541015625], 'right_eye': [737.4623657226563, 189.46064453125], 'nose': [758.9500244140625, 224.12638244628906], 'mouth_left': [789.1268432617187, 251.28130187988282], 'mouth_right': [745.1834838867187, 251.91867370605468]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.40474998685748664, -1.880860022080649, 279.5904013169788], [1.880860022080649, 0.40474998685748664, -1307.024742886891]]",.jpg,5
original/004/004_frame_00048,original/004,original/004_frame_00048.jpg,original,004,real,1,train,48,240,9.6,25.0,5,1280,720,1,2,0.999597,717,120,850,293,interpolated,"{'left_eye': [808.6694702148438, 191.38768005371094], 'right_eye': [750.8766845703125, 189.74747009277343], 'nose': [776.1069213867188, 226.4161590576172], 'mouth_left': [801.6236450195313, 254.20803222656252], 'mouth_right': [756.51494140625, 252.69497375488282]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.44854673350357444, -1.8401010156489601, 234.12708827970522], [1.8401010156489601, 0.44854673350357444, -1312.918391298232]]",.jpg,5
original/004/004_frame_00049,original/004,original/004_frame_00049.jpg,original,004,real,1,train,49,245,9.8,25.0,5,1280,720,1,2,0.999597,724,121,859,294,interpolated,"{'left_eye': [824.1539184570312, 194.31631469726562], 'right_eye': [764.2910034179688, 190.03429565429687], 'nose': [793.263818359375, 228.7059356689453], 'mouth_left': [814.1204467773438, 257.1347625732422], 'mouth_right': [767.8463989257812, 253.47127380371094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2516847644057832, 1.8814102469638254, -459.3157901193572], [-1.8814102469638254, 0.2516847644057832, 1654.7694058650163]]",.jpg,5
original/004/004_frame_00050,original/004,original/004_frame_00050.jpg,original,004,real,1,train,50,250,10.0,25.0,5,1280,720,1,2,0.999597,732,122,868,296,detected,"{'left_eye': [839.6383666992188, 197.2449493408203], 'right_eye': [777.705322265625, 190.3211212158203], 'nose': [810.4207153320312, 230.99571228027344], 'mouth_left': [826.6172485351562, 260.0614929199219], 'mouth_right': [779.1778564453125, 254.24757385253906]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.15060491990775854, 1.86186258933109, -380.4684180717487], [-1.86186258933109, 0.15060491990775854, 1689.010100357132]]",.jpg,5
original/004/004_frame_00051,original/004,original/004_frame_00051.jpg,original,004,real,1,train,51,255,10.2,25.0,5,1280,720,1,2,0.999371,735,126,871,299,interpolated,"{'left_eye': [842.7079467773438, 201.13473510742188], 'right_eye': [781.3036865234376, 193.77585144042968], 'nose': [813.2783447265625, 235.58018798828124], 'mouth_left': [828.7966064453126, 263.3041625976563], 'mouth_right': [781.4002197265625, 257.0275329589844]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.1193688614529573, 1.8627687371508541, -362.6935654952647], [-1.8627687371508541, 0.1193688614529573, 1701.4623633236313]]",.jpg,5
original/004/004_frame_00052,original/004,original/004_frame_00052.jpg,original,004,real,1,train,52,260,10.4,25.0,5,1280,720,1,2,0.999371,738,129,874,302,interpolated,"{'left_eye': [845.7775268554688, 205.02452087402344], 'right_eye': [784.90205078125, 197.23058166503907], 'nose': [816.1359741210938, 240.16466369628907], 'mouth_left': [830.9759643554687, 266.5468322753906], 'mouth_right': [783.6225830078125, 259.8074920654297]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.08801200016203724, 1.8614800740577486, -344.1415625570625], [-1.8614800740577486, 0.08801200016203724, 1712.3931704651545]]",.jpg,5
original/004/004_frame_00053,original/004,original/004_frame_00053.jpg,original,004,real,1,train,53,265,10.6,25.0,5,1280,720,1,2,0.999371,740,133,878,304,interpolated,"{'left_eye': [848.8471069335938, 208.914306640625], 'right_eye': [788.5004150390625, 200.68531188964843], 'nose': [818.993603515625, 244.74913940429687], 'mouth_left': [833.155322265625, 269.78950195312495], 'mouth_right': [785.8449462890625, 262.587451171875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.0566457819213424, 1.8580083308298865, -324.88067256433584], [-1.8580083308298865, 0.0566457819213424, 1721.7689439061858]]",.jpg,5
original/004/004_frame_00054,original/004,original/004_frame_00054.jpg,original,004,real,1,train,54,270,10.8,25.0,5,1280,720,1,2,0.999371,743,136,881,307,interpolated,"{'left_eye': [851.9166870117188, 212.80409240722656], 'right_eye': [792.098779296875, 204.14004211425782], 'nose': [821.8512329101562, 249.3336151123047], 'mouth_left': [835.3346801757812, 273.03217163085935], 'mouth_right': [788.0673095703125, 265.36741027832034]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,44,292,336,292,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2411209629313092, 1.117416116048492, -323.3090669287799], [-1.117416116048492, 0.2411209629313092, 1091.766950911332]]",.jpg,5
original/004/004_frame_00055,original/004,original/004_frame_00055.jpg,original,004,real,1,train,55,275,11.0,25.0,5,1280,720,1,2,0.999371,746,140,884,310,detected,"{'left_eye': [854.9862670898438, 216.69387817382812], 'right_eye': [795.6971435546875, 207.5947723388672], 'nose': [824.7088623046875, 253.9180908203125], 'mouth_left': [837.5140380859375, 276.27484130859375], 'mouth_right': [790.2896728515625, 268.1473693847656]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,122,168,207,253,85,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.31126156798343807, 0.0842222358594846, -107.94947292691877], [-0.0842222358594846, 0.31126156798343807, 208.70692775082668]]",.jpg,5
original/004/004_frame_00056,original/004,original/004_frame_00056.jpg,original,004,real,1,train,56,280,11.2,25.0,5,1280,720,1,2,0.999371,739,136,876,307,interpolated,"{'left_eye': [843.746240234375, 210.1173522949219], 'right_eye': [784.3622924804688, 204.00538024902346], 'nose': [812.8497924804688, 247.4786102294922], 'mouth_left': [829.3886840820312, 271.6193359375], 'mouth_right': [782.8066528320313, 266.0225036621094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.12266015146701359, 1.8544661907466065, -381.99812089454605], [-1.8544661907466065, 0.12266015146701359, 1693.9805332077706]]",.jpg,5
original/004/004_frame_00057,original/004,original/004_frame_00057.jpg,original,004,real,1,train,57,285,11.4,25.0,5,1280,720,1,2,0.999371,732,131,868,304,interpolated,"{'left_eye': [832.5062133789063, 203.54082641601565], 'right_eye': [773.02744140625, 200.41598815917968], 'nose': [800.99072265625, 241.03912963867188], 'mouth_left': [821.263330078125, 266.9638305664063], 'mouth_right': [775.3236328124999, 263.89763793945315]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.24967114562705786, 1.8388456953532246, -469.6816265174336], [-1.8388456953532246, 0.24967114562705786, 1633.157969377223]]",.jpg,5
original/004/004_frame_00058,original/004,original/004_frame_00058.jpg,original,004,real,1,train,58,290,11.6,25.0,5,1280,720,1,2,0.999371,726,127,860,300,interpolated,"{'left_eye': [821.2661865234375, 196.96430053710935], 'right_eye': [761.6925903320313, 196.82659606933595], 'nose': [789.1316528320312, 234.59964904785156], 'mouth_left': [813.1379760742187, 262.3083251953125], 'mouth_right': [767.8406127929688, 261.77277221679685]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.44134375713571966, -1.8098745861357282, 241.8571665742608], [1.8098745861357282, 0.44134375713571966, -1312.6133550497586]]",.jpg,5
original/004/004_frame_00059,original/004,original/004_frame_00059.jpg,original,004,real,1,train,59,295,11.8,25.0,5,1280,720,1,2,0.999371,719,122,852,297,interpolated,"{'left_eye': [810.0261596679688, 190.38777465820314], 'right_eye': [750.3577392578125, 193.2372039794922], 'nose': [777.2725830078125, 228.16016845703126], 'mouth_left': [805.0126220703125, 257.65281982421874], 'mouth_right': [760.3575927734374, 259.6479064941406]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3712571596319771, -1.8047171400056583, 290.9340123008876], [1.8047171400056583, 0.3712571596319771, -1271.6841503609767]]",.jpg,5
original/004/004_frame_00060,original/004,original/004_frame_00060.jpg,original,004,real,1,train,60,300,12.0,25.0,5,1280,720,1,2,0.999727,712,118,844,294,detected,"{'left_eye': [798.7861328125, 183.81124877929688], 'right_eye': [739.0228881835938, 189.64781188964844], 'nose': [765.4135131835938, 221.72068786621094], 'mouth_left': [796.8872680664062, 252.997314453125], 'mouth_right': [752.8745727539062, 257.5230407714844]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.30247344669124077, -1.7877727493498166, 334.98822980977667], [1.7877727493498166, 0.30247344669124077, -1222.7954200786985]]",.jpg,5
original/004/004_frame_00061,original/004,original/004_frame_00061.jpg,original,004,real,1,train,61,305,12.2,25.0,5,1280,720,1,2,0.999588,696,102,828,282,detected,"{'left_eye': [780.719970703125, 162.9653778076172], 'right_eye': [721.1707763671875, 174.05050659179688], 'nose': [746.9779663085938, 202.48928833007812], 'mouth_left': [783.037841796875, 232.615478515625], 'mouth_right': [735.8511962890625, 241.7752227783203]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.17486573432606498, -1.810205162998939, 407.4531730928044], [1.810205162998939, 0.17486573432606498, -1178.2731537319867]]",.jpg,5
